1625637709818,13661,obstacle,[164 car],[26.2344 128.6250 -0.8721]
1625637709818,13661,obstacle,[219 car],[7.9531 131.2500 0.8130]
1625637710360,13711,obstacle,[112 person],[-15.5078 102.2500 -1.2588]
1625637710360,13711,obstacle,[120 car],[0.3340 106.5000 1.4336]
1625637710360,13711,obstacle,[164 car],[25.9688 127.7500 -0.8999]
1625637710360,13711,obstacle,[219 car],[7.2891 128.3750 0.8784]
1625637710889,13761,obstacle,[112 person],[-15.8281 101.4375 -1.2275]
1625637710889,13761,obstacle,[120 car],[2.2539 130.5000 1.0908]
1625637710889,13761,obstacle,[164 car],[26.7500 127.8125 -0.8740]
1625637710889,13761,obstacle,[219 car],[8.0703 131.2500 0.8330]
1625637711408,13811,obstacle,[112 person],[-16.2500 101.1875 -1.3379]
1625637711408,13811,obstacle,[120 car],[2.7344 130.5000 1.1035]
1625637711408,13811,obstacle,[164 car],[26.2656 125.5625 -0.7314]
1625637711408,13811,obstacle,[219 car],[3.6562 106.5000 1.3281]
1625637711907,13861,obstacle,[112 person],[-15.7891 99.8125 -1.1768]
1625637711907,13861,obstacle,[120 car],[3.5684 130.5000 1.1094]
1625637711907,13861,obstacle,[164 car],[27.7500 125.5000 -0.8262]
1625637711907,13861,obstacle,[219 car],[4.2344 106.3750 1.3428]
1625637712407,13911,obstacle,[112 person],[-15.9219 98.9375 -0.9902]
1625637712407,13911,obstacle,[120 car],[4.9062 130.3750 1.1152]
1625637712407,13911,obstacle,[164 car],[29.4375 126.2500 -1.0156]
1625637712407,13911,obstacle,[219 car],[10.3359 127.3750 0.9595]
1625637712876,13961,obstacle,[112 person],[-16.0469 98.8125 -1.3076]
1625637712876,13961,obstacle,[120 car],[6.3125 130.3750 1.1191]
1625637712876,13961,obstacle,[164 car],[29.1406 124.9375 -1.0117]
1625637713328,14011,obstacle,[112 person],[-17.7500 101.3125 -1.7822]
1625637713328,14011,obstacle,[164 car],[29.1719 124.9375 -1.1367]
1625637713797,14061,obstacle,[112 person],[-15.8438 99.3750 -1.4229]
1625637713798,14061,obstacle,[164 car],[29.0156 125.1250 -1.1865]
1625637714257,14111,obstacle,[164 car],[28.3906 124.6875 -1.1357]
1625637714257,14111,obstacle,[281 car],[1.2529 106.6875 1.3877]
1625637714689,14161,obstacle,[164 car],[29.1875 127.0000 -1.4209]
1625637714689,14161,obstacle,[281 car],[1.4922 106.6250 1.3984]
1625637715183,14211,obstacle,[164 car],[27.0781 126.1250 -1.3252]
1625637715183,14211,obstacle,[281 car],[3.8887 130.8750 0.9766]
1625637715632,14261,obstacle,[164 car],[27.5156 126.7500 -1.3506]
1625637716079,14311,obstacle,[164 car],[27.7031 126.1250 -1.3662]
1625637716080,14311,obstacle,[286 car],[1.4629 131.2500 1.0400]
1625637716527,14361,obstacle,[164 car],[27.9062 126.1250 -1.4160]
1625637716527,14361,obstacle,[286 car],[0.3694 120.3125 1.2275]
1625637716975,14411,obstacle,[164 car],[36.1562 136.8750 -2.3086]
1625637716975,14411,obstacle,[286 car],[-0.5200 106.5625 1.4609]
1625637717434,14461,obstacle,[164 car],[36.4375 135.8750 -2.3340]
1625637717869,14511,obstacle,[164 car],[37.5000 135.6250 -2.4844]
1625637717869,14511,obstacle,[291 car],[0.2097 106.6250 1.4023]
1625637718336,14561,obstacle,[164 car],[38.2812 135.6250 -2.6855]
1625637718336,14561,obstacle,[291 car],[2.1172 130.6250 0.9834]
1625637718780,14611,obstacle,[164 car],[34.5000 130.2500 -2.4785]
1625637718780,14611,obstacle,[291 car],[2.3184 130.6250 0.9888]
1625637719227,14661,obstacle,[164 car],[34.0625 129.8750 -2.5566]
1625637719227,14661,obstacle,[291 car],[2.0254 131.0000 0.9863]
1625637719635,14711,obstacle,[164 car],[38.2188 135.2500 -3.2734]
1625637719635,14711,obstacle,[291 car],[2.2832 130.6250 0.9980]
1625637720065,14761,obstacle,[164 car],[37.4688 134.8750 -3.3086]
1625637720065,14761,obstacle,[291 car],[2.1875 128.7500 0.9146]
1625637720476,14811,obstacle,[164 car],[36.8750 135.1250 -3.2168]
1625637720476,14811,obstacle,[291 car],[2.2773 130.5000 0.8398]
1625637720948,14861,obstacle,[164 car],[38.8750 137.8750 -3.8047]
1625637720949,14861,obstacle,[291 car],[2.5312 130.5000 0.7598]
1625637721404,14911,obstacle,[164 car],[36.5938 135.0000 -3.6484]
1625637721404,14911,obstacle,[291 car],[2.6973 131.1250 0.8843]
1625637721404,14911,obstacle,[307 car],[1.4170 131.2500 1.2686]
1625637721841,14961,obstacle,[164 car],[36.1250 134.5000 -3.3320]
1625637721841,14961,obstacle,[291 car],[2.8125 130.5000 0.7783]
1625637721841,14961,obstacle,[307 car],[1.0391 130.6250 1.2803]
1625637722262,15011,obstacle,[164 car],[36.6250 134.8750 -3.4492]
1625637722262,15011,obstacle,[291 car],[2.8242 128.7500 0.8330]
1625637722262,15011,obstacle,[307 car],[0.3293 120.5000 1.5117]
1625637722696,15061,obstacle,[164 car],[36.5312 134.7500 -3.6504]
1625637722696,15061,obstacle,[291 car],[2.9258 130.3750 0.7188]
1625637722696,15061,obstacle,[307 car],[0.0898 120.3750 1.5156]
1625637723110,15111,obstacle,[164 car],[36.8125 134.7500 -4.0547]
1625637723110,15111,obstacle,[291 car],[2.8691 130.3750 0.6895]
1625637723110,15111,obstacle,[307 car],[-0.0971 120.5000 1.5498]
1625637723535,15161,obstacle,[164 car],[38.9062 137.0000 -4.4648]
1625637723536,15161,obstacle,[291 car],[2.7207 128.8750 0.8208]
1625637723964,15211,obstacle,[164 car],[37.5938 135.2500 -4.3516]
1625637723965,15211,obstacle,[291 car],[2.9512 129.6250 0.8105]
1625637724341,15261,obstacle,[291 car],[3.8613 138.1250 0.6025]
